awardnumber,startfiscalyear,endfiscalyear,directcost,allocation_niicode,institution_niicode,project_length,field_niicode,institution_table_group,journal_count
17H03428,2017,2019,14200000,0,14301,3,SE,1,20.0
17H03429,2017,2019,13500000,0,14301,3,SE,1,3.0
17H03453,2017,2019,10300000,0,14301,3,SE,1,2.0
17H03443,2017,2019,13900000,0,14301,3,SE,1,1.0
17H03442,2017,2019,13800000,0,14301,3,SE,1,4.0
17H03436,2017,2019,13700000,0,14301,3,SE,1,0.0
17H04262,2017,2019,13100000,0,14301,3,BIO,1,2.0
17H04261,2017,2019,12900000,0,14301,3,BIO,1,12.0
17H04260,2017,2019,13200000,0,14301,3,BIO,1,2.0
17H04271,2017,2019,13000000,0,14301,3,BIO,1,8.0
17H04248,2017,2020,12800000,0,14301,4,BIO,1,5.0
17H04302,2017,2019,13100000,0,14301,3,BIO,1,3.0
17H04295,2017,2019,12800000,0,14301,3,BIO,1,22.0
17H04291,2017,2019,13200000,0,14301,3,BIO,1,16.0
17H04187,2017,2019,12900000,0,14301,3,BIO,1,11.0
17H04183,2017,2019,9700000,0,14301,3,BIO,1,4.0
17H04182,2017,2019,12900000,0,14301,3,BIO,1,16.0
17H04177,2017,2019,13100000,0,14301,3,BIO,1,26.0
17H04176,2017,2020,13000000,0,14301,4,BIO,1,7.0
17H04448,2017,2020,7000000,0,14301,4,BIO,1,2.0
17H04430,2017,2020,13000000,0,14301,4,BIO,1,0.0
17H04328,2017,2019,13100000,0,14301,3,BIO,1,2.0
17H04327,2017,2019,13300000,0,14301,3,BIO,1,1.0
17H04339,2017,2019,13100000,0,14301,3,BIO,1,0.0
17H03971,2017,2020,14000000,0,14301,4,BIO,1,15.0
17H03943,2017,2019,13100000,0,14301,3,BIO,1,5.0
17H04008,2017,2019,13900000,0,14301,3,BIO,1,15.0
17H03889,2017,2020,14100000,0,14301,4,BIO,1,32.0
17H03877,2017,2019,12400000,0,14301,3,BIO,1,4.0
17H03860,2017,2019,13800000,0,14301,3,BIO,1,1.0
17H03925,2017,2019,12400000,0,14301,3,BIO,1,2.0
17H03924,2017,2019,12500000,0,14301,3,BIO,1,4.0
17H03903,2017,2019,12100000,0,14301,3,BIO,1,0.0
17H04110,2017,2019,13900000,0,14301,3,BIO,1,37.0
17H04095,2017,2019,6000000,0,14301,3,BIO,1,5.0
17H04158,2017,2019,12100000,0,14301,3,BIO,1,2.0
17H04157,2017,2019,11500000,0,14301,3,BIO,1,16.0
17H04150,2017,2019,13200000,0,14301,3,BIO,1,0.0
17H04040,2017,2019,13700000,0,14301,3,BIO,1,4.0
17H04083,2017,2019,13600000,0,14301,3,BIO,1,6.0
17H04082,2017,2019,13700000,0,14301,3,BIO,1,10.0
17H04059,2017,2020,13600000,0,14301,4,BIO,1,6.0
17H02151,2017,2019,13800000,0,14301,3,INT,1,7.0
17H02083,2017,2019,12500000,0,14301,3,INT,1,1.0
17H02082,2017,2019,13700000,0,14301,3,INT,1,11.0
17H02052,2017,2019,13700000,0,14301,3,INT,1,4.0
17H02121,2017,2019,13600000,0,14301,3,INT,1,2.0
17H02399,2017,2019,14200000,0,14301,3,HS,1,0.0
17H02426,2017,2020,12100000,0,14301,4,HS,1,22.0
17H02371,2017,2019,12300000,0,14301,3,HS,1,12.0
17H02480,2017,2019,11400000,0,14301,3,HS,1,0.0
17H02474,2017,2019,5100000,0,14301,3,HS,1,1.0
17H02469,2017,2020,12900000,0,14301,4,HS,1,0.0
17H02445,2017,2019,9700000,0,14301,3,HS,1,5.0
17H02235,2017,2019,13200000,0,14301,3,HS,1,17.0
17H02224,2017,2019,13200000,0,14301,3,INT,1,0.0
17H02234,2017,2019,9900000,0,14301,3,HS,1,2.0
17H01788,2017,2019,11400000,0,14301,3,INT,1,2.0
17H01828,2017,2020,11600000,0,14301,4,INT,1,16.0
17H01858,2017,2020,13200000,0,14301,4,INT,1,3.0
17H01835,2017,2019,11200000,0,14301,3,INT,1,6.0
17H01834,2017,2020,12300000,0,14301,4,INT,1,4.0
17H01732,2017,2019,14400000,0,14301,3,INT,1,37.0
17H01723,2017,2020,14400000,0,14301,4,INT,1,20.0
17H01713,2017,2019,14300000,0,14301,3,INT,1,22.0
17H01779,2017,2020,10300000,0,14301,4,INT,1,16.0
17H01778,2017,2019,13700000,0,14301,3,INT,1,11.0
17H01765,2017,2019,10500000,0,14301,3,INT,1,1.0
17H01972,2017,2019,13900000,0,14301,3,INT,1,0.0
17H01887,2017,2019,13500000,0,14301,3,INT,1,1.0
17H01875,2017,2019,12400000,0,14301,3,INT,1,5.0
17H01906,2017,2019,14000000,0,14301,3,INT,1,5.0
17H01907,2017,2019,13600000,0,14301,3,INT,1,8.0
17H01920,2017,2019,13300000,0,14301,3,INT,1,2.0
17H03056,2017,2019,13800000,0,14301,3,SE,1,14.0
17H03055,2017,2019,13700000,0,14301,3,SE,1,4.0
17H03040,2017,2019,13500000,0,14301,3,SE,1,13.0
17H03067,2017,2019,14200000,0,14301,3,SE,1,36.0
17H03097,2017,2019,14200000,0,14301,3,SE,1,10.0
17H03096,2017,2019,11000000,0,14301,3,SE,1,15.0
17H03066,2017,2019,13600000,0,14301,3,SE,1,20.0
17H02973,2017,2019,12500000,0,14301,3,SE,1,10.0
17H03008,2017,2019,13900000,0,14301,3,SE,1,17.0
17H03206,2017,2019,13600000,0,14301,3,SE,1,10.0
17H03218,2017,2019,13300000,0,14301,3,SE,1,2.0
17H03173,2017,2019,8500000,0,14301,3,SE,1,2.0
17H03133,2017,2019,13400000,0,14301,3,SE,1,3.0
17H03157,2017,2019,13800000,0,14301,3,SE,1,2.0
17H03145,2017,2019,13700000,0,14301,3,SE,1,22.0
17H03144,2017,2019,13400000,0,14301,3,SE,1,5.0
17H02936,2017,2019,13900000,0,14301,3,SE,1,0.0
17H02680,2017,2020,13100000,0,14301,4,HS,1,5.0
17H02739,2017,2019,11600000,0,14301,3,SE,1,5.0
17H02738,2017,2019,14400000,0,14301,3,SE,1,5.0
17H02724,2017,2019,14900000,0,14301,3,SE,1,18.0
17H02581,2017,2019,13500000,0,14301,3,HS,1,3.0
17H02559,2017,2019,13200000,0,14301,3,HS,1,19.0
17H02625,2017,2019,6800000,0,14301,3,HS,1,18.0
17H02624,2017,2019,13400000,0,14301,3,HS,1,0.0
17H02865,2017,2019,13500000,0,14301,3,SE,1,6.0
17H02864,2017,2020,13500000,0,14301,4,SE,1,66.0
17H02849,2017,2019,13700000,0,14301,3,SE,1,25.0
17H02833,2017,2020,6300000,0,14301,4,SE,1,2.0
17H02922,2017,2019,14700000,0,14301,3,SE,1,25.0
17H02910,2017,2020,14800000,0,14301,4,SE,1,15.0
17H02810,2017,2019,13300000,0,14301,3,SE,1,2.0
17H02787,2017,2019,13700000,0,14301,3,SE,1,3.0
16330168,2004,2006,13600000,0,34310,3,HS,3,0.0
16330054,2004,2006,14900000,0,34310,3,HS,3,0.0
16330122,2004,2006,15600000,0,34310,3,HS,3,0.0
16310128,2004,2006,15400000,0,34310,3,INT,3,0.0
16360209,2004,2006,5100000,0,34310,3,SE,3,0.0
17350074,2005,2007,13800000,0,34310,3,SE,3,6.0
17340175,2005,2007,13600000,0,34310,3,SE,3,31.0
17330057,2005,2008,6000000,0,34310,4,HS,3,0.0
17330071,2005,2007,14500000,0,34310,3,HS,3,3.0
17330131,2005,2007,15000000,0,34310,3,HS,3,4.0
17360332,2005,2007,14300000,0,34310,3,SE,3,2.0
17360053,2005,2007,10200000,0,34310,3,SE,3,7.0
17360102,2005,2008,15600000,0,34310,4,SE,3,19.0
18320059,2006,2008,10300000,0,34310,3,HS,3,18.0
18350035,2006,2008,13700000,0,34310,3,SE,3,2.0
18330054,2006,2009,10200000,0,34310,4,HS,3,6.0
18330090,2006,2008,5100000,0,34310,3,HS,3,12.0
18330009,2006,2008,8500000,0,34310,3,HS,3,3.0
18330007,2006,2008,8800000,0,34310,3,HS,3,0.0
18330150,2006,2008,6600000,0,34310,3,HS,3,7.0
19360122,2007,2009,12400000,0,34310,3,SE,3,28.0
19360189,2007,2009,8200000,0,34310,3,SE,3,18.0
19330067,2007,2009,14900000,0,34310,3,HS,3,17.0
19330055,2007,2010,8400000,0,34310,4,HS,3,6.0
19330054,2007,2009,12000000,0,34310,3,HS,3,7.0
19330135,2007,2009,13100000,0,34310,3,HS,3,8.0
19320053,2007,2009,7900000,0,34310,3,HS,3,16.0
19320064,2007,2009,9500000,0,34310,3,HS,3,24.0
19330189,2007,2009,9400000,0,34310,3,HS,3,2.0
19330188,2007,2009,14100000,0,34310,3,HS,3,10.0
19300052,2007,2009,8700000,0,34310,3,INT,3,27.0
19300064,2007,2009,13700000,0,34310,3,INT,3,2.0
20360131,2008,2011,11600000,0,34310,4,SE,3,0.0
20360345,2008,2010,11300000,0,34310,3,SE,3,16.0
20320036,2008,2011,8600000,0,34310,4,HS,3,23.0
20300219,2008,2010,14800000,0,34310,3,INT,3,2.0
20360057,2008,2010,15500000,0,34310,3,SE,3,28.0
20360058,2008,2010,14800000,0,34310,3,SE,3,19.0
20360080,2008,2010,10300000,0,34310,3,SE,3,7.0
20360105,2008,2010,15000000,0,34310,3,SE,3,9.0
20360011,2008,2010,14500000,0,34310,3,SE,3,16.0
20330089,2008,2010,14100000,0,34310,3,HS,3,0.0
20330127,2008,2010,14000000,0,34310,3,HS,3,16.0
20330112,2008,2010,13300000,0,34310,3,HS,3,2.0
21360120,2009,2011,14700000,0,34310,3,SE,3,0.0
21310099,2009,2012,6100000,0,34310,4,INT,3,3.0
21320142,2009,2011,14500000,0,34310,3,HS,3,8.0
21350037,2009,2011,13200000,0,34310,3,SE,3,22.0
21350097,2009,2011,14800000,0,34310,3,SE,3,23.0
21350091,2009,2012,14400000,0,34310,4,SE,3,4.0
21330071,2009,2011,13500000,0,34310,3,HS,3,15.0
21330072,2009,2011,13600000,0,34310,3,HS,3,22.0
21330009,2009,2011,7500000,0,34310,3,HS,3,3.0
21330149,2009,2011,12600000,0,34310,3,HS,3,8.0
22320113,2010,2013,12700000,0,34310,4,HS,3,7.0
22330161,2010,2013,12500000,0,34310,4,HS,3,7.0
22330173,2010,2013,13300000,0,34310,4,HS,3,3.0
22330191,2010,2012,13900000,0,34310,3,HS,3,22.0
22300064,2010,2012,12600000,0,34310,3,INT,3,11.0
22300111,2010,2012,11400000,0,34310,3,INT,3,1.0
22370091,2010,2012,13900000,0,34310,3,BIO,3,40.0
22360091,2010,2014,14700000,0,34310,5,SE,3,17.0
23360059,2011,2013,14800000,0,34310,3,SE,3,3.0
23360060,2011,2013,14500000,0,34310,3,SE,3,10.0
23360078,2011,2013,14600000,0,34310,3,SE,3,12.0
23300101,2011,2013,11600000,0,34310,3,INT,3,10.0
23300242,2011,2013,14900000,0,34310,3,INT,3,19.0
23330187,2011,2013,13400000,0,34310,3,HS,3,5.0
23330186,2011,2013,13800000,0,34310,3,HS,3,5.0
23320071,2011,2013,6500000,0,34310,3,HS,3,13.0
23330096,2011,2015,10100000,0,34310,5,HS,3,9.0
23330150,2011,2013,12900000,0,34310,3,HS,3,9.0
23330029,2011,2015,9100000,0,34310,5,HS,3,0.0
23330074,2011,2013,14100000,0,34310,3,HS,3,20.0
24360161,2012,2014,11500000,ichibu_kikin,34310,3,SE,3,14.0
24390035,2012,2015,14200000,ichibu_kikin,34310,4,BIO,3,2.0
24330057,2012,2016,12100000,ichibu_kikin,34310,5,HS,3,4.0
24330058,2012,2014,8800000,ichibu_kikin,34310,3,HS,3,6.0
24330006,2012,2014,13300000,ichibu_kikin,34310,3,HS,3,5.0
24330143,2012,2015,13200000,ichibu_kikin,34310,4,HS,3,0.0
24330092,2012,2015,13300000,ichibu_kikin,34310,4,HS,3,19.0
24330189,2012,2015,14600000,ichibu_kikin,34310,4,HS,3,5.0
24300030,2012,2016,13100000,ichibu_kikin,34310,5,INT,3,33.0
24300312,2012,2015,8300000,ichibu_kikin,34310,4,INT,3,1.0
24300148,2012,2015,14700000,ichibu_kikin,34310,4,INT,3,8.0
24300144,2012,2014,14900000,ichibu_kikin,34310,3,INT,3,6.0
25285188,2013,2015,12700000,ichibu_kikin,34310,3,HS,3,14.0
25285160,2013,2015,13500000,ichibu_kikin,34310,3,HS,3,6.0
25285126,2013,2017,13200000,ichibu_kikin,34310,5,HS,3,1.0
25288111,2013,2015,14300000,ichibu_kikin,34310,3,SE,3,2.0
25281071,2013,2016,13500000,ichibu_kikin,34310,4,INT,3,2.0
25282247,2013,2015,15100000,ichibu_kikin,34310,3,INT,3,8.0
25292078,2013,2016,13200000,ichibu_kikin,34310,4,BIO,3,11.0
25289053,2013,2016,14400000,ichibu_kikin,34310,4,SE,3,11.0
25289025,2013,2015,14300000,ichibu_kikin,34310,3,SE,3,10.0
26293117,2014,2017,9400000,ichibu_kikin,34310,4,BIO,3,18.0
26283019,2014,2018,13500000,ichibu_kikin,34310,5,HS,3,23.0
26285005,2014,2017,11500000,ichibu_kikin,34310,4,HS,3,14.0
26280115,2014,2017,12100000,ichibu_kikin,34310,4,INT,3,12.0
26280063,2014,2017,12300000,ichibu_kikin,34310,4,INT,3,6.0
26280064,2014,2016,12200000,ichibu_kikin,34310,3,INT,3,14.0
26285020,2014,2016,5500000,ichibu_kikin,34310,3,HS,3,1.0
26289010,2014,2016,13100000,ichibu_kikin,34310,3,SE,3,8.0
26289011,2014,2017,13000000,ichibu_kikin,34310,4,SE,3,4.0
26289012,2014,2016,12900000,ichibu_kikin,34310,3,SE,3,22.0
26289030,2014,2016,12900000,ichibu_kikin,34310,3,SE,3,0.0
26288027,2014,2016,12700000,ichibu_kikin,34310,3,SE,3,3.0
26285104,2014,2016,12600000,ichibu_kikin,34310,3,HS,3,2.0
15H04261,2015,2017,14000000,0,34310,3,BIO,3,7.0
15H03108,2015,2017,12600000,0,34310,3,INT,3,4.0
15H03145,2015,2018,9100000,0,34310,4,HS,3,5.0
15H02716,2015,2019,12300000,0,34310,5,INT,3,14.0
15H03396,2015,2017,11900000,0,34310,3,HS,3,18.0
15H03403,2015,2017,10900000,0,34310,3,HS,3,1.0
15H03317,2015,2019,12700000,0,34310,5,HS,3,9.0
15H03325,2015,2017,10100000,0,34310,3,HS,3,2.0
15H03438,2015,2017,12400000,0,34310,3,HS,3,3.0
15H03439,2015,2018,12400000,0,34310,4,HS,3,4.0
16H03729,2016,2019,13800000,0,34310,4,HS,3,4.0
16H03703,2016,2018,9700000,0,34310,3,HS,3,5.0
16H03481,2016,2019,7700000,0,34310,4,HS,3,19.0
16H03501,2016,2019,11600000,0,34310,4,HS,3,11.0
16H03539,2016,2019,11400000,0,34310,4,HS,3,9.0
16H02840,2016,2019,12500000,0,34310,4,INT,3,5.0
16H02814,2016,2019,12800000,0,34310,4,INT,3,17.0
16H03243,2016,2018,13200000,0,34310,3,INT,3,4.0
16H03265,2016,2018,13400000,0,34310,3,INT,3,7.0
16H03322,2016,2018,13000000,0,34310,3,HS,3,23.0
16H03198,2016,2018,13600000,0,34310,3,INT,3,0.0
16H04171,2016,2018,13600000,0,34310,3,SE,3,6.0
16H04124,2016,2018,13200000,0,34310,3,SE,3,11.0
16H04189,2016,2019,14200000,0,34310,4,SE,3,9.0
16H04675,2016,2018,12800000,0,34310,3,BIO,3,4.0
16H04556,2016,2018,10400000,0,34310,3,SE,3,11.0
16H04649,2016,2018,12600000,0,34310,3,SE,3,6.0
17H03512,2017,2020,11000000,0,34310,4,SE,3,30.0
17H03461,2017,2019,13300000,0,34310,3,SE,3,1.0
17H04002,2017,2020,13900000,0,34310,4,BIO,3,1.0
17H02208,2017,2019,13100000,0,34310,3,INT,3,8.0
17H02475,2017,2019,12800000,0,34310,3,HS,3,4.0
17H01769,2017,2020,13200000,0,34310,4,INT,3,9.0
17H01986,2017,2020,12200000,0,34310,4,INT,3,14.0
17H02032,2017,2019,8400000,0,34310,3,INT,3,0.0
17H03193,2017,2020,13600000,0,34310,4,SE,3,12.0
17H03167,2017,2019,13600000,0,34310,3,SE,3,3.0
17H03150,2017,2019,13900000,0,34310,3,SE,3,10.0
17H02583,2017,2019,12900000,0,34310,3,HS,3,3.0
17H02601,2017,2019,12800000,0,34310,3,HS,3,0.0
16330166,2004,2007,13200000,0,32615,4,HS,3,1.0
16320055,2004,2006,14900000,0,32615,3,HS,3,0.0
16310031,2004,2006,15900000,0,32615,3,INT,3,0.0
17330031,2005,2008,4300000,0,32615,4,HS,3,2.0
19320039,2007,2009,12800000,0,32615,3,HS,3,57.0
19330063,2007,2010,12000000,0,32615,4,HS,3,2.0
20330009,2008,2010,14200000,0,32615,3,HS,3,5.0
20330176,2008,2011,14500000,0,32615,4,HS,3,3.0
23380116,2011,2013,14700000,0,32615,3,BIO,3,10.0
23320045,2011,2013,13700000,0,32615,3,HS,3,9.0
16H02915,2016,2019,13700000,0,32615,4,INT,3,1.0
17H02685,2017,2019,13600000,0,32615,3,HS,3,7.0
16330141,2004,2006,15100000,0,14303,3,HS,1,0.0
16330072,2004,2006,13000000,0,14303,3,HS,1,0.0
16350082,2004,2006,15200000,0,14303,3,SE,1,0.0
16360046,2004,2006,15400000,0,14303,3,SE,1,0.0
16350043,2004,2006,13500000,0,14303,3,SE,1,0.0
16340122,2004,2006,16400000,0,14303,3,SE,1,0.0
16300017,2004,2006,9400000,0,14303,3,INT,1,0.0
16320021,2004,2006,14100000,0,14303,3,HS,1,0.0
16360363,2004,2006,10200000,0,14303,3,SE,1,0.0
16360188,2004,2006,15100000,0,14303,3,SE,1,0.0
16380041,2004,2006,11000000,0,14303,3,BIO,1,0.0
17310127,2005,2007,8100000,0,14303,3,INT,1,9.0
17310008,2005,2007,13400000,0,14303,3,INT,1,9.0
17350036,2005,2007,14100000,0,14303,3,SE,1,31.0
17360306,2005,2008,8000000,0,14303,4,SE,1,6.0
17360441,2005,2007,15200000,0,14303,3,SE,1,19.0
17360140,2005,2007,14100000,0,14303,3,SE,1,6.0
18380014,2006,2008,15000000,0,14303,3,BIO,1,19.0
18380042,2006,2008,7300000,0,14303,3,BIO,1,12.0
18360373,2006,2008,9900000,0,14303,3,SE,1,6.0
18320030,2006,2009,6200000,0,14303,4,HS,1,0.0
18300246,2006,2008,15200000,0,14303,3,INT,1,5.0
18300301,2006,2008,9300000,0,14303,3,INT,1,8.0
18300193,2006,2008,14500000,0,14303,3,INT,1,10.0
19380057,2007,2009,15400000,0,14303,3,BIO,1,26.0
19360032,2007,2009,14800000,0,14303,3,SE,1,14.0
19350097,2007,2009,12000000,0,14303,3,SE,1,3.0
19360281,2007,2010,13200000,0,14303,4,SE,1,9.0
19360275,2007,2009,15100000,0,14303,3,SE,1,28.0
19360162,2007,2009,14600000,0,14303,3,SE,1,5.0
19360172,2007,2010,14300000,0,14303,4,SE,1,10.0
19340177,2007,2009,14300000,0,14303,3,SE,1,38.0
20360286,2008,2010,8500000,0,14303,3,SE,1,10.0
20360331,2008,2010,10000000,0,14303,3,SE,1,4.0
20310056,2008,2011,14600000,0,14303,4,INT,1,5.0
20300037,2008,2011,14800000,0,14303,4,INT,1,17.0
20350036,2008,2010,10300000,0,14303,3,SE,1,25.0
20350054,2008,2010,15300000,0,14303,3,SE,1,18.0
20350107,2008,2010,14500000,0,14303,3,SE,1,15.0
20330082,2008,2010,14700000,0,14303,3,HS,1,12.0
21370071,2009,2011,11600000,0,14303,3,BIO,1,3.0
21380059,2009,2011,14500000,0,14303,3,BIO,1,19.0
21320021,2009,2011,11100000,0,14303,3,HS,1,15.0
21300043,2009,2011,13900000,0,14303,3,INT,1,14.0
21300014,2009,2011,7300000,0,14303,3,INT,1,5.0
21300269,2009,2011,14100000,0,14303,3,INT,1,6.0
21360097,2009,2011,7900000,0,14303,3,SE,1,5.0
21350093,2009,2011,7600000,0,14303,3,SE,1,14.0
21360008,2009,2011,11800000,0,14303,3,SE,1,10.0
22330201,2010,2012,5800000,0,14303,3,HS,1,6.0
22300229,2010,2012,14200000,0,14303,3,INT,1,18.0
22300068,2010,2012,5700000,0,14303,3,INT,1,0.0
22380060,2010,2012,13800000,0,14303,3,BIO,1,25.0
22360390,2010,2012,14000000,0,14303,3,SE,1,17.0
22350033,2010,2012,9300000,0,14303,3,SE,1,5.0
22350082,2010,2012,14400000,0,14303,3,SE,1,36.0
22360260,2010,2012,9000000,0,14303,3,SE,1,8.0
22360251,2010,2012,12400000,0,14303,3,SE,1,26.0
22360144,2010,2012,14600000,0,14303,3,SE,1,8.0
23360275,2011,2013,6400000,0,14303,3,SE,1,10.0
23370050,2011,2014,10900000,0,14303,4,BIO,1,12.0
23360136,2011,2013,15100000,0,14303,3,SE,1,2.0
23380036,2011,2013,15100000,0,14303,3,BIO,1,14.0
23300037,2011,2013,15500000,0,14303,3,INT,1,23.0
23330140,2011,2013,7100000,0,14303,3,HS,1,31.0
24360309,2012,2014,13200000,ichibu_kikin,14303,3,SE,1,6.0
24360081,2012,2014,13200000,ichibu_kikin,14303,3,SE,1,2.0
24320023,2012,2014,14100000,ichibu_kikin,14303,3,HS,1,12.0
24300047,2012,2014,13500000,ichibu_kikin,14303,3,INT,1,17.0
24350067,2012,2014,14000000,ichibu_kikin,14303,3,SE,1,1.0
24350058,2012,2014,14400000,ichibu_kikin,14303,3,SE,1,8.0
24300247,2012,2014,9900000,ichibu_kikin,14303,3,INT,1,5.0
25289006,2013,2015,13300000,ichibu_kikin,14303,3,SE,1,14.0
25289215,2013,2015,12300000,ichibu_kikin,14303,3,SE,1,1.0
25292061,2013,2015,13300000,ichibu_kikin,14303,3,BIO,1,7.0
26292039,2014,2016,12800000,ichibu_kikin,14303,3,BIO,1,14.0
26289120,2014,2016,10400000,ichibu_kikin,14303,3,SE,1,9.0
26289222,2014,2017,6100000,ichibu_kikin,14303,4,SE,1,0.0
26287144,2014,2016,12900000,ichibu_kikin,14303,3,SE,1,13.0
26285097,2014,2017,7500000,ichibu_kikin,14303,4,HS,1,6.0
26286062,2014,2016,12500000,ichibu_kikin,14303,3,SE,1,3.0
15H03974,2015,2017,13200000,0,14303,3,SE,1,15.0
15H03892,2015,2017,13300000,0,14303,3,SE,1,2.0
15H04097,2015,2017,12700000,0,14303,3,SE,1,1.0
15H03169,2015,2018,12500000,0,14303,4,HS,1,10.0
15H02769,2015,2017,12400000,0,14303,3,INT,1,12.0
15H02677,2015,2018,12300000,0,14303,4,INT,1,6.0
15H02874,2015,2017,10300000,0,14303,3,INT,1,5.0
15H03868,2015,2017,13500000,0,14303,3,SE,1,4.0
15H03795,2015,2017,8300000,0,14303,3,SE,1,10.0
15H03527,2015,2017,13300000,0,14303,3,SE,1,0.0
16H03448,2016,2018,10500000,0,14303,3,HS,1,4.0
16H04910,2016,2018,13600000,0,14303,3,BIO,1,12.0
16H04258,2016,2018,13700000,0,14303,3,SE,1,1.0
16H04484,2016,2018,6400000,0,14303,3,SE,1,0.0
17H03795,2017,2019,13300000,0,14303,3,BIO,1,9.0
16330142,2004,2007,8500000,0,14401,4,HS,1,18.0
16340007,2004,2007,16300000,0,14401,4,SE,1,5.0
16340046,2004,2007,7800000,0,14401,4,SE,1,6.0
16340047,2004,2007,10000000,0,14401,4,SE,1,66.0
16340008,2004,2007,13700000,0,14401,4,SE,1,6.0
16340025,2004,2007,15600000,0,14401,4,SE,1,37.0
16330060,2004,2006,14700000,0,14401,3,HS,1,0.0
16330025,2004,2006,13300000,0,14401,3,HS,1,0.0
16330038,2004,2006,7400000,0,14401,3,HS,1,0.0
16330040,2004,2007,6900000,0,14401,4,HS,1,1.0
16330126,2004,2006,15000000,0,14401,3,HS,1,0.0
16330132,2004,2007,12000000,0,14401,4,HS,1,3.0
16330083,2004,2006,12600000,0,14401,3,HS,1,0.0
16350056,2004,2006,15600000,0,14401,3,SE,1,0.0
16350073,2004,2006,13700000,0,14401,3,SE,1,0.0
16350083,2004,2006,15600000,0,14401,3,SE,1,0.0
16360054,2004,2006,15200000,0,14401,3,SE,1,0.0
16360055,2004,2006,15100000,0,14401,3,SE,1,0.0
16360067,2004,2006,12600000,0,14401,3,SE,1,0.0
16360068,2004,2006,8700000,0,14401,3,SE,1,0.0
16360070,2004,2006,10400000,0,14401,3,SE,1,0.0
16360007,2004,2006,14100000,0,14401,3,SE,1,0.0
16360033,2004,2006,14900000,0,14401,3,SE,1,0.0
16340103,2004,2006,16300000,0,14401,3,SE,1,0.0
16340118,2004,2006,13700000,0,14401,3,SE,1,0.0
16340074,2004,2006,15200000,0,14401,3,SE,1,0.0
16340075,2004,2006,16400000,0,14401,3,SE,1,0.0
16340076,2004,2006,11700000,0,14401,3,SE,1,0.0
16340091,2004,2006,16600000,0,14401,3,SE,1,0.0
16350011,2004,2006,13600000,0,14401,3,SE,1,0.0
16350022,2004,2006,15700000,0,14401,3,SE,1,0.0
16340169,2004,2006,15700000,0,14401,3,SE,1,0.0
16330010,2004,2006,13000000,0,14401,3,HS,1,0.0
16300045,2004,2006,14400000,0,14401,3,INT,1,0.0
16300056,2004,2006,13000000,0,14401,3,INT,1,0.0
16300018,2004,2007,14500000,0,14401,4,INT,1,12.0
16300132,2004,2006,15000000,0,14401,3,INT,1,0.0
16300154,2004,2006,14000000,0,14401,3,INT,1,0.0
16300156,2004,2006,14400000,0,14401,3,INT,1,0.0
16300077,2004,2006,14300000,0,14401,3,INT,1,0.0
16320059,2004,2006,4600000,0,14401,3,HS,1,0.0
16320011,2004,2006,12900000,0,14401,3,HS,1,0.0
16320022,2004,2006,13400000,0,14401,3,HS,1,0.0
16320038,2004,2006,10600000,0,14401,3,HS,1,0.0
16330003,2004,2006,8000000,0,14401,3,HS,1,0.0
16320080,2004,2006,14200000,0,14401,3,HS,1,0.0
16320087,2004,2006,6600000,0,14401,3,HS,1,0.0
16310074,2004,2006,15200000,0,14401,3,INT,1,0.0
16310087,2004,2006,15800000,0,14401,3,INT,1,0.0
16310088,2004,2006,10300000,0,14401,3,INT,1,0.0
16320005,2004,2007,10900000,0,14401,4,HS,1,2.0
16360091,2004,2006,8700000,0,14401,3,SE,1,0.0
16390078,2004,2006,15200000,0,14401,3,BIO,1,0.0
16390105,2004,2006,10700000,0,14401,3,BIO,1,0.0
16390117,2004,2006,14900000,0,14401,3,BIO,1,0.0
16390264,2004,2006,14000000,0,14401,3,BIO,1,0.0
16390065,2004,2007,12700000,0,14401,4,BIO,1,14.0
16390022,2004,2006,14400000,0,14401,3,BIO,1,0.0
16390586,2004,2006,10800000,0,14401,3,BIO,1,0.0
16390555,2004,2006,10700000,0,14401,3,BIO,1,0.0
16390554,2004,2006,14200000,0,14401,3,BIO,1,0.0
16390515,2004,2006,14200000,0,14401,3,BIO,1,0.0
16390526,2004,2006,14400000,0,14401,3,BIO,1,0.0
16390527,2004,2006,13600000,0,14401,3,BIO,1,0.0
16390545,2004,2006,13300000,0,14401,3,BIO,1,0.0
16390546,2004,2006,13600000,0,14401,3,BIO,1,0.0
16390649,2004,2006,4800000,0,14401,3,BIO,1,0.0
16390605,2004,2006,14200000,0,14401,3,BIO,1,0.0
16390363,2004,2006,14000000,0,14401,3,BIO,1,0.0
16390317,2004,2006,14400000,0,14401,3,BIO,1,0.0
16390338,2004,2006,11800000,0,14401,3,BIO,1,0.0
16390339,2004,2006,13300000,0,14401,3,BIO,1,0.0
16390438,2004,2006,14000000,0,14401,3,BIO,1,0.0
16390439,2004,2007,10000000,0,14401,4,BIO,1,6.0
16390451,2004,2006,14200000,0,14401,3,BIO,1,0.0
16360336,2004,2006,15300000,0,14401,3,SE,1,0.0
16360420,2004,2006,14600000,0,14401,3,SE,1,0.0
16360364,2004,2006,15100000,0,14401,3,SE,1,0.0
16360365,2004,2006,11700000,0,14401,3,SE,1,0.0
16360154,2004,2006,14500000,0,14401,3,SE,1,0.0
16360173,2004,2006,14700000,0,14401,3,SE,1,0.0
